Tree Number,Funder,Scientific Name,Common Name,Street Address,Other Add Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,Planted By
2019102946.0,CAL FIRE,Geijera Parviflora,Australian Willow,6292 5th St.,University Park Estates,Long Beach,Public,-118.106711,33.771831,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102901.0,Match,Jacaranda Mimosifolia,Jacaranda,351 Silvera Ave.,University Park Estates,Long Beach,Public,-118.1063322,33.769082,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102902.0,Match,Jacaranda Mimosifolia,Jacaranda,351 Silvera Ave.,University Park Estates,Long Beach,Public,-118.106321,33.769121,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102937.0,Match,Jacaranda Mimosifolia,Jacaranda,6208 Vista St.,University Park Estates,Long Beach,Public,-118.109381,33.768881,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102938.0,Match,Jacaranda Mimosifolia,Jacaranda,6212 Vista St.,University Park Estates,Long Beach,Public,-118.109141,33.768831,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102939.0,Match,Jacaranda Mimosifolia,Jacaranda,6224 Vista St.,University Park Estates,Long Beach,Public,-118.108581,33.768851,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102940.0,Match,Jacaranda Mimosifolia,Jacaranda,6232 Vista St.,University Park Estates,Long Beach,Public,-118.108271,33.768681,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102941.0,Match,Jacaranda Mimosifolia,Jacaranda,6240 Vista St.,University Park Estates,Long Beach,Public,-118.107841,33.768651,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102942.0,Match,Jacaranda Mimosifolia,Jacaranda,6244 Vista St.,University Park Estates,Long Beach,Public,-118.107661,33.768521,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102943.0,Match,Jacaranda Mimosifolia,Jacaranda,6256 Vista St.,University Park Estates,Long Beach,Public,-118.107161,33.768411,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102904.0,Match,Pinus Canariensis,Canary Island Pine,320 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107101,33.768761,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102905.0,Match,Pinus Canariensis,Canary Island Pine,321 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107201,33.768761,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102906.0,Match,Pinus Canariensis,Canary Island Pine,321 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107201,33.769431,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102907.0,Match,Pinus Canariensis,Canary Island Pine,351 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107711,33.769341,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102908.0,Match,Pinus Canariensis,Canary Island Pine,361 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107151,33.769491,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102909.0,Match,Pinus Canariensis,Canary Island Pine,361 Peralta Ave.,University Park Estates,Long Beach,Public,-118.108501,33.808171,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102922.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,351 Margo Ave.,University Park Estates,Long Beach,Public,-118.109931,33.76931,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102923.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,351 Margo Ave.,University Park Estates,Long Beach,Public,-118.110121,33.76917,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102924.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,351 Margo Ave.,University Park Estates,Long Beach,Public,-118.110201,33.76918,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102925.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,380 Margo Ave.,University Park Estates,Long Beach,Public,-118.109791,33.76985,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102926.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,380 Margo Ave.,University Park Estates,Long Beach,Public,-118.109801,33.76989,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102927.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,381 Margo Ave.,University Park Estates,Long Beach,Public,-118.109911,33.76974,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102928.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,381 Margo Ave.,University Park Estates,Long Beach,Public,-118.109891,33.76981,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102929.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,390 Margo Ave.,University Park Estates,Long Beach,Public,-118.109717,33.77006,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102930.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,391 Margo Ave.,University Park Estates,Long Beach,Public,-118.109851,33.76992,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102931.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,411 Margo Ave.,University Park Estates,Long Beach,Public,-118.109861,33.770297,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102932.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,431 Margo Ave.,University Park Estates,Long Beach,Public,-118.109851,33.770532,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102933.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,431 Margo Ave.,University Park Estates,Long Beach,Public,-118.109861,33.77059,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102934.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,441 Margo Ave.,University Park Estates,Long Beach,Public,-118.109851,33.77069,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102935.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,502 Margo Ave.,University Park Estates,Long Beach,Public,-118.109891,33.77149,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102936.0,CAL FIRE,Pistacia Chinensis,Chinese Pistache,502 Margo Ave.,University Park Estates,Long Beach,Public,-118.109661,33.771481,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102903.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,310 Peralta Ave.,University Park Estates,Long Beach,Public,-118.106921,33.768441,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102920.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,470 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108921,33.77152,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102921.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,470 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108901,33.77146,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102910.0,Match,Ulmus Parvifolia,Chinese Elm,341 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108991,33.76929,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102911.0,Match,Ulmus Parvifolia,Chinese Elm,360 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108851,33.76976,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102912.0,Match,Ulmus Parvifolia,Chinese Elm,370 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108881,33.76999,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102913.0,Match,Ulmus Parvifolia,Chinese Elm,370 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108891,33.76996,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102914.0,Match,Ulmus Parvifolia,Chinese Elm,381 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108991,33.76994,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102915.0,Match,Ulmus Parvifolia,Chinese Elm,381 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.109021,33.76991,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102916.0,Match,Ulmus Parvifolia,Chinese Elm,400 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108891,33.77042,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102917.0,Match,Ulmus Parvifolia,Chinese Elm,400 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108901,33.77043,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102918.0,Match,Ulmus Parvifolia,Chinese Elm,421 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108991,33.77058,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102919.0,Match,Ulmus Parvifolia,Chinese Elm,421 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108919,33.77054,6037577602,,2019-10-19 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019102105.0,Match,Ulmas Parvifolia ,Chinese Elm,2040 Snowden Ave,District 4,Long Beach,Public,-118.111646,33.793302,6037574300,,2019-10-21 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
2019102104.0,Match,Ulmas Parvifolia ,Chinese Elm,2040 Snowden Ave,District4,Long Beach,Public,-118.111651,33.793222,6037574300,,2019-10-21 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
2019102102.0,Match,Cassia Leptophylla,Gold Medallion Tree,3150 Fidler Ave ,District5,Long Beach,Public,-118.132068,33.814567,6037574100,,2019-10-21 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
2019102103.0,Match,Cercis Canadensis,Eastern Redbud,3150 Fidler Ave ,District5,Long Beach,Public,-118.132069,33.814494,6037574100,,2019-10-21 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
2019102101.0,Match,Schinus Molle ,Peruvian Pepper Tree,6530 E El Pulcro ,District5,Long Beach,Public,-118.105428,33.802296,6037574400,,2019-10-21 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
2019102308.0,Match,Podocarpus Macrophyllus,African Fern Pine,1308 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209281,33.782411,6037980040,1A,2019-10-23 00:00:00,15-Gallon,3' Landscape St.rip,Neighborhood Services
2019102309.0,Match,Podocarpus Macrophyllus,African Fern Pine,1309 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209341,33.782411,6037980041,1A,2019-10-23 00:00:00,15-Gallon,3' Landscape St.rip,Neighborhood Services
2019102306.0,Match,Podocarpus Macrophyllus,African Fern Pine,1306 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209511,33.782361,6037980038,1A,2019-10-23 00:00:00,15-Gallon,4' Landscape St.rip,Neighborhood Services
2019102310.0,Match,Podocarpus Macrophyllus,African Fern Pine,1310 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209061,33.782361,6037980042,1A,2019-10-23 00:00:00,15-Gallon,4' Landscape St.rip,Neighborhood Services
2019102311.0,Match,Podocarpus Macrophyllus,African Fern Pine,1311 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209013,33.782331,6037980043,1A,2019-10-23 00:00:00,15-Gallon,4' Landscape St.rip,Neighborhood Services
2019102301.0,Match,Podocarpus Macrophyllus,African Fern Pine,1301 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209631,33.78197,6037980033,1A,2019-10-23 00:00:00,15-Gallon,4' Parking Lot Island,Neighborhood Services
2019102302.0,Match,Podocarpus Macrophyllus,African Fern Pine,1302 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209611,33.78199,6037980034,1A,2019-10-23 00:00:00,15-Gallon,4' Parking Lot Island,Neighborhood Services
2019102303.0,Match,Podocarpus Macrophyllus,African Fern Pine,1303 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209611,33.78202,6037980035,1A,2019-10-23 00:00:00,15-Gallon,4' Parking Lot Island,Neighborhood Services
2019102304.0,Match,Podocarpus Macrophyllus,African Fern Pine,1304 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209519,33.782041,6037980036,1A,2019-10-23 00:00:00,15-Gallon,4' Parking Lot Island,Neighborhood Services
2019102305.0,Match,Podocarpus Macrophyllus,African Fern Pine,1305 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209591,33.782161,6037980037,1A,2019-10-23 00:00:00,15-Gallon,4' Parking Lot Island,Neighborhood Services
2019102307.0,Match,Podocarpus Macrophyllus,African Fern Pine,1307 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209471,33.782381,6037980039,1A,2019-10-23 00:00:00,15-Gallon,5' Landscape St.rip,Neighborhood Services
2019102312.0,Match,Podocarpus Macrophyllus,African Fern Pine,1312 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209111,33.782261,6037980044,1A,2019-10-23 00:00:00,15-Gallon,Open space,Neighborhood Services
2019102401.0,Match,Schinus Molle,Peruvian Pepper Tree,3879 Los Coyotes Diagonal,District5,Long Beach,Public,-118.101433,33.828175,6037573700,,2019-10-24 00:00:00,15-Gallon,Grass Parkway,Neighborhood Services
2019103009.0,Match,Arbutus Unedo,Strawberry Tree,27 Cerritos Ave.,Alamitos Beach,Long Beach,Public,-118.179111,33.766561,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103010.0,Match,Arbutus Unedo,Strawberry Tree,96-98 Cerritos Ave.,Alamitos Beach,Long Beach,Public,-118.178911,33.766771,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103006.0,CAL FIRE,Bauhinia Blakeana,Hong Kong Orchid Tree,20 Orange Ave.,Alamitos Beach,Long Beach,Public,-118.177201,33.766121,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103007.0,CAL FIRE,Bauhinia Blakeana,Hong Kong Orchid Tree,33 Orange Ave.,Alamitos Beach,Long Beach,Public,-118.177281,33.766461,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103008.0,CAL FIRE,Bauhinia Blakeana,Hong Kong Orchid Tree,37 Orange Ave.,Alamitos Beach,Long Beach,Public,-118.177241,33.766641,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103011.0,CAL FIRE,Ginkgo Biloba,Ginkgo,17 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180931,33.766551,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103012.0,CAL FIRE,Ginkgo Biloba,Ginkgo,101-07 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180781,33.766451,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103013.0,CAL FIRE,Ginkgo Biloba,Ginkgo,126 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180771,33.766551,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103014.0,CAL FIRE,Ginkgo Biloba,Ginkgo,131 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180711,33.766071,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103015.0,CAL FIRE,Ginkgo Biloba,Ginkgo,131 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180621,33.766381,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103016.0,CAL FIRE,Ginkgo Biloba,Ginkgo,1003 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.180541,33.767821,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103017.0,CAL FIRE,Ginkgo Biloba,Ginkgo,1003 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.180521,33.768011,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103023.0,Match,Lagerstroemia Indica,Crape Myrtle,801 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.182241,33.767541,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103024.0,Match,Lagerstroemia Indica,Crape Myrtle,903 E. 1st. St.,Alamitos Beach,Long Beach,Public,-118.181661,33.767431,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103025.0,Match,Lagerstroemia Indica,Crape Myrtle,1023 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.180221,33.767221,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103026.0,Match,Lagerstroemia Indica,Crape Myrtle,1023 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.180161,33.767261,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103027.0,Match,Lagerstroemia Indica,Crape Myrtle,1042-48 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.179751,33.767061,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103028.0,Match,Lagerstroemia Indica,Crape Myrtle,1042-48 1st St.,Alamitos Beach,Long Beach,Public,-118.179641,33.767041,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103029.0,Match,Lagerstroemia Indica,Crape Myrtle,1047 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.179571,33.767221,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103030.0,Match,Lagerstroemia Indica,Crape Myrtle,1047 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.179711,33.767221,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103031.0,Match,Lagerstroemia Indica,Crape Myrtle,1060-66 1st St.,Alamitos Beach,Long Beach,Public,-118.179281,33.767011,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103032.0,Match,Lagerstroemia Indica,Crape Myrtle,1065 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.179321,33.767151,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103033.0,Match,Lagerstroemia Indica,Crape Myrtle,1112 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178581,33.766889,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103034.0,Match,Lagerstroemia Indica,Crape Myrtle,1135-41 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178091,33.766991,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103035.0,Match,Lagerstroemia Indica,Crape Myrtle,1140 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178121,33.766861,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103036.0,Match,Lagerstroemia Indica,Crape Myrtle,1140 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178051,33.766811,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103037.0,Match,Lagerstroemia Indica,Crape Myrtle,1209-15 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176831,33.76681,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103038.0,Match,Lagerstroemia Indica,Crape Myrtle,1218-20 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176701,33.766681,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103039.0,Match,Lagerstroemia Indica,Crape Myrtle,1218-20 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176614,33.766671,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103040.0,Match,Lagerstroemia Indica,Crape Myrtle,1218-20 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.176541,33.766651,6037576601,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103041.0,Match,Lagerstroemia Indica,Crape Myrtle,1311 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.174581,33.765791,6037576602,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103001.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,122 Falcon Ave.,Alamitos Beach,Long Beach,Public,-118.173391,33.766711,6037576602,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
2019103002.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,204-10 Falcon Ave.,Alamitos Beach,Long Beach,Public,-118.173251,33.767731,6037576602,2A,2019-10-30 00:00:00,15-Gallon,Grass parkway,Neighborhood Services
